Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2015-09-05T00:00:00,0.048004,1.239069,2.28818
2015-09-06T00:00:00,0.046627,1.203542,2.222572
2015-09-07T00:00:00,0.045241,1.167755,2.156485
2015-09-08T00:00:00,0.043327,1.118349,2.065247
2015-09-09T00:00:00,0.043182,1.114622,2.058364
2015-09-10T00:00:00,0.044533,1.14949,2.122754
2015-09-11T00:00:00,0.044726,1.154471,2.131953
2015-09-12T00:00:00,0.044218,1.141364,2.107748
2015-09-13T00:00:00,0.044515,1.149009,2.121867
2015-09-14T00:00:00,0.044515,1.149009,2.121867
2015-09-15T00:00:00,0.04553,1.175223,2.170274
2015-09-16T00:00:00,0.045234,1.167577,2.156155
2015-09-17T00:00:00,0.044139,1.139318,2.10397
2015-09-18T00:00:00,0.043933,1.134006,2.094161
2015-09-19T00:00:00,0.043731,1.128784,2.084516
2015-09-20T00:00:00,0.042984,1.109499,2.048903
2015-09-21T00:00:00,0.042371,1.093673,2.019678
2015-09-22T00:00:00,0.042521,1.097555,2.026846
2015-09-23T00:00:00,0.043477,1.122234,2.072421
2015-09-24T00:00:00,0.043508,1.123017,2.073868
2015-09-25T00:00:00,0.044257,1.14236,2.109587
2015-09-26T00:00:00,0.045227,1.167392,2.155813
2015-09-27T00:00:00,0.046153,1.191286,2.199938
2015-09-28T00:00:00,0.046637,1.203801,2.223051
2015-09-29T00:00:00,0.047387,1.223144,2.258771
2015-09-30T00:00:00,0.046946,1.211766,2.237759
2015-10-01T00:00:00,0.047422,1.224047,2.260437
2015-10-02T00:00:00,0.046427,1.198375,2.213029
2015-10-03T00:00:00,0.046498,1.200208,2.216415
2015-10-04T00:00:00,0.046843,1.209095,2.232827
2015-10-05T00:00:00,0.047451,1.224809,2.261846
2015-10-06T00:00:00,0.046197,1.192424,2.20204
2015-10-07T00:00:00,0.045681,1.179126,2.177483
2015-10-08T00:00:00,0.045359,1.170813,2.162131
2015-10-09T00:00:00,0.044817,1.156819,2.136289
2015-10-10T00:00:00,0.045495,1.174311,2.168592
2015-10-11T00:00:00,0.045179,1.166148,2.153517
2015-10-12T00:00:00,0.044682,1.153321,2.129829
2015-10-13T00:00:00,0.044456,1.14749,2.119062
2015-10-14T00:00:00,0.045314,1.169647,2.159978
2015-10-15T00:00:00,0.046494,1.200087,2.216192
2015-10-16T00:00:00,0.047314,1.221273,2.255315
2015-10-17T00:00:00,0.046237,1.193469,2.20397
2015-10-18T00:00:00,0.0462,1.192499,2.202179
2015-10-19T00:00:00,0.047247,1.219544,2.252123
2015-10-20T00:00:00,0.046847,1.209222,2.233061
2015-10-21T00:00:00,0.046494,1.200088,2.216193
2015-10-22T00:00:00,0.045683,1.179177,2.177578
2015-10-23T00:00:00,0.04591,1.185015,2.188358
2015-10-24T00:00:00,0.046317,1.195522,2.207762
2015-10-25T00:00:00,0.046769,1.207197,2.229322
2015-10-26T00:00:00,0.046724,1.20603,2.227166
2015-10-27T00:00:00,0.047583,1.228212,2.26813
2015-10-28T00:00:00,0.047357,1.222375,2.25735
2015-10-29T00:00:00,0.047628,1.229372,2.270271
2015-10-30T00:00:00,0.048797,1.259549,2.326
2015-10-31T00:00:00,0.049037,1.265747,2.337444
2015-11-01T00:00:00,0.054182,1.39854,2.582673
2015-11-02T00:00:00,0.05892,1.520826,2.808498
2015-11-03T00:00:00,0.064585,1.667062,3.07855
2015-11-04T00:00:00,0.070612,1.822637,3.36585
2015-11-05T00:00:00,0.075246,1.942251,3.586741
2015-11-06T00:00:00,0.078858,2.035467,3.758881
2015-11-07T00:00:00,0.084135,2.171688,4.010439
2015-11-08T00:00:00,0.083023,2.142978,3.957422
2015-11-09T00:00:00,0.082705,2.134776,3.942274
2015-11-10T00:00:00,0.08199,2.11632,3.908191
2015-11-11T00:00:00,0.083463,2.154345,3.978412
2015-11-12T00:00:00,0.085393,2.204167,4.070419
2015-11-13T00:00:00,0.087319,2.253872,4.162208
2015-11-14T00:00:00,0.087176,2.250178,4.155386
2015-11-15T00:00:00,0.089578,2.312186,4.269896
2015-11-16T00:00:00,0.092279,2.381886,4.39861
2015-11-17T00:00:00,0.0932,2.405679,4.442549
2015-11-18T00:00:00,0.09227,2.381667,4.398206
2015-11-19T00:00:00,0.090169,2.32744,4.298065
2015-11-20T00:00:00,0.090757,2.342623,4.326104
2015-11-21T00:00:00,0.093447,2.412034,4.454284
2015-11-22T00:00:00,0.094455,2.438063,4.502352
2015-11-23T00:00:00,0.093615,2.416372,4.462296
2015-11-24T00:00:00,0.095484,2.464618,4.55139
2015-11-25T00:00:00,0.096362,2.487287,4.593254
2015-11-26T00:00:00,0.101267,2.613906,4.82708
2015-11-27T00:00:00,0.099577,2.570275,4.746507
2015-11-28T00:00:00,0.099247,2.561767,4.730795
2015-11-29T00:00:00,0.098622,2.545619,4.700974
2015-11-30T00:00:00,0.099959,2.580134,4.764714
2015-12-01T00:00:00,0.101068,2.60875,4.817558
2015-12-02T00:00:00,0.102274,2.639892,4.875068
2015-12-03T00:00:00,0.099119,2.558444,4.724658
2015-12-04T00:00:00,0.100975,2.606355,4.813136
2015-12-05T00:00:00,0.102924,2.656661,4.906036
2015-12-06T00:00:00,0.103925,2.682508,4.953767
2015-12-07T00:00:00,0.10373,2.677467,4.944458
2015-12-08T00:00:00,0.105897,2.733408,5.047764
2015-12-09T00:00:00,0.107915,2.785482,5.143929
2015-12-10T00:00:00,0.116541,3.008145,5.555118
2015-12-11T00:00:00,0.118493,3.058537,5.648177
2015-12-12T00:00:00,0.118606,3.061439,5.653535
2015-12-13T00:00:00,0.118111,3.048664,5.629944
2015-12-14T00:00:00,0.122956,3.173737,5.860916
2015-12-15T00:00:00,0.123764,3.194583,5.899412
2015-12-16T00:00:00,0.123259,3.181554,5.875352
2015-12-17T00:00:00,0.117101,3.022607,5.581825
2015-12-18T00:00:00,0.118522,3.05929,5.649568
2015-12-19T00:00:00,0.120892,3.120457,5.762524
2015-12-20T00:00:00,0.126235,3.258364,6.017195
2015-12-21T00:00:00,0.124319,3.208915,5.925879
2015-12-22T00:00:00,0.123734,3.193814,5.897992
2015-12-23T00:00:00,0.126003,3.252374,6.006135
2015-12-24T00:00:00,0.126813,3.273294,6.044766
2015-12-25T00:00:00,0.12856,3.31838,6.128026
2015-12-26T00:00:00,0.13023,3.361475,6.207611
2015-12-27T00:00:00,0.135,3.484606,6.434995
2015-12-28T00:00:00,0.135238,3.490763,6.446365
2015-12-29T00:00:00,0.136312,3.518467,6.497526
2015-12-30T00:00:00,0.137266,3.543094,6.543004
2015-12-31T00:00:00,0.13131,3.389353,6.259092
2016-01-01T00:00:00,0.122408,3.111121,5.834795
2016-01-02T00:00:00,0.113205,2.87722,5.396123
2016-01-03T00:00:00,0.099948,2.540263,4.764173
2016-01-04T00:00:00,0.095908,2.437596,4.571624
2016-01-05T00:00:00,0.089062,2.263605,4.24531
2016-01-06T00:00:00,0.080266,2.040045,3.826031
2016-01-07T00:00:00,0.081109,2.061473,3.866218
2016-01-08T00:00:00,0.084042,2.136007,4.006005
2016-01-09T00:00:00,0.084505,2.147776,4.028077
2016-01-10T00:00:00,0.08682,2.206619,4.138436
2016-01-11T00:00:00,0.085971,2.185043,4.097971
2016-01-12T00:00:00,0.086975,2.210542,4.145793
2016-01-13T00:00:00,0.088254,2.243055,4.206769
2016-01-14T00:00:00,0.08811,2.239386,4.199889
2016-01-15T00:00:00,0.085032,2.161177,4.05321
2016-01-16T00:00:00,0.085337,2.168925,4.067742
2016-01-17T00:00:00,0.084548,2.148862,4.030115
2016-01-18T00:00:00,0.085997,2.185694,4.099191
2016-01-19T00:00:00,0.084078,2.136912,4.007703
2016-01-20T00:00:00,0.084717,2.153166,4.038186
2016-01-21T00:00:00,0.085054,2.161727,4.054243
2016-01-22T00:00:00,0.089601,2.277305,4.271005
2016-01-23T00:00:00,0.092717,2.356496,4.419525
2016-01-24T00:00:00,0.094402,2.399303,4.499807
2016-01-25T00:00:00,0.093475,2.375759,4.455651
2016-01-26T00:00:00,0.096146,2.443637,4.582953
2016-01-27T00:00:00,0.097168,2.469605,4.631656
2016-01-28T00:00:00,0.09865,2.50728,4.702314
2016-01-29T00:00:00,0.098899,2.513609,4.714184
2016-01-30T00:00:00,0.100501,2.554316,4.790528
2016-01-31T00:00:00,0.102241,2.598547,4.873481
2016-02-01T00:00:00,0.102956,2.61671,4.907547
2016-02-02T00:00:00,0.105136,2.672128,5.01148
2016-02-03T00:00:00,0.107276,2.726521,5.113493
2016-02-04T00:00:00,0.109238,2.776384,5.207008
2016-02-05T00:00:00,0.110932,2.819449,5.287776
2016-02-06T00:00:00,0.112092,2.848913,5.343035
2016-02-07T00:00:00,0.114401,2.907609,5.453117
2016-02-08T00:00:00,0.11589,2.945445,5.524077
2016-02-09T00:00:00,0.118682,3.016413,5.657175
2016-02-10T00:00:00,0.120279,3.056995,5.733285
2016-02-11T00:00:00,0.125854,3.198696,5.999041
2016-02-12T00:00:00,0.127397,3.237926,6.072614
2016-02-13T00:00:00,0.126265,3.209138,6.018624
2016-02-14T00:00:00,0.125588,3.191931,5.986353
2016-02-15T00:00:00,0.126016,3.202818,6.00677
2016-02-16T00:00:00,0.121948,3.099412,5.812835
2016-02-17T00:00:00,0.120984,3.07492,5.766902
2016-02-18T00:00:00,0.118522,3.012334,5.649525
2016-02-19T00:00:00,0.116745,2.967191,5.56486
2016-02-20T00:00:00,0.118262,3.00574,5.637158
2016-02-21T00:00:00,0.116036,2.94916,5.531044
2016-02-22T00:00:00,0.115187,2.927593,5.490596
2016-02-23T00:00:00,0.116931,2.971904,5.5737
2016-02-24T00:00:00,0.114668,2.91439,5.465834
2016-02-25T00:00:00,0.1154,2.932998,5.500733
2016-02-26T00:00:00,0.115872,2.945001,5.523244
2016-02-27T00:00:00,0.115508,2.93574,5.505876
2016-02-28T00:00:00,0.116237,2.954265,5.540618
2016-02-29T00:00:00,0.116965,2.972786,5.575353
2016-03-01T00:00:00,0.117573,2.988222,5.604304
2016-03-02T00:00:00,0.12231,3.108615,5.830095
2016-03-03T00:00:00,0.11988,3.046872,5.7143
2016-03-04T00:00:00,0.121665,3.092221,5.79935
2016-03-05T00:00:00,0.121465,3.087139,5.789818
2016-03-06T00:00:00,0.122608,3.116204,5.844329
2016-03-07T00:00:00,0.122108,3.103487,5.820478
2016-03-08T00:00:00,0.123107,3.12889,5.868122
2016-03-09T00:00:00,0.123811,3.146784,5.901681
2016-03-10T00:00:00,0.125658,3.193705,5.98968
2016-03-11T00:00:00,0.125701,3.194795,5.991725
